name,lat,lng,attr,distance(km),cool_time(h),cool_time(hms)
競馬場前(福岡),33.842878,130.876526,heat,1370.441,19.43645,19時間26分11秒
守恒,33.836648,130.87287,heat,1371.193,19.43718,19時間26分14秒
徳力公団前,33.830421,130.867554,heat,1372.041,19.43801,19時間26分17秒
徳力嵐山口,33.824744,130.863694,heat,1372.757,19.43870,19時間26分19秒
志井(北九州高速鉄道),33.822556,130.871345,cool,1372.508,19.43846,19時間26分18秒
企救丘,33.819708,130.877532,cool,1372.401,19.43836,19時間26分18秒
西黒崎,33.866309,130.761418,eco,1375.045,19.44088,19時間26分27秒
熊西,33.866101,130.757902,eco,1375.266,19.44109,19時間26分28秒
萩原(福岡),33.861173,130.749186,eco,1376.198,19.44196,19時間26分31秒
穴生,33.857352,130.744942,eco,1376.774,19.44250,19時間26分33秒
森下(福岡),33.853885,130.741092,eco,1377.298,19.44299,19時間26分35秒
今池(福岡),33.845258,130.739582,eco,1378.132,19.44376,19時間26分38秒
永犬丸,33.838865,130.738071,heat,1378.774,19.44435,19時間26分40秒
三ヶ森,33.834776,130.735982,heat,1379.249,19.44479,19時間26分41秒
西山(福岡),33.829393,130.732274,heat,1379.930,19.44541,19時間26分43秒
通谷,33.822994,130.726978,heat,1380.791,19.44619,19時間26分46秒
東中間,33.820019,130.721317,heat,1381.377,19.44671,19時間26分48秒
筑豊中間,33.816647,130.716562,heat,1381.944,19.44722,19時間26分50秒
希望が丘高校前,33.808681,130.71151,heat,1382.927,19.44809,19時間26分53秒
筑豊香月,33.799502,130.719099,heat,1383.284,19.44841,19時間26分54秒
楠橋,33.789259,130.724523,heat,1383.859,19.44892,19時間26分56秒
新木屋瀬,33.783468,130.724493,heat,1384.364,19.44936,19時間26分58秒
木屋瀬,33.778483,130.724957,cool,1384.770,19.44971,19時間26分59秒
遠賀野,33.768628,130.730959,cool,1385.279,19.45016,19時間27分1秒
感田,33.758799,130.733137,cool,1386.008,19.45079,19時間27分3秒
筑豊直方,33.753499,130.726299,cool,1386.863,19.45152,19時間27分5秒
三代橋,33.188949,129.866336,cool,1485.767,19.49923,19時間29分57秒
黒川(佐賀),33.195093,129.85542,cool,1485.876,19.49924,19時間29分57秒
蔵宿,33.201898,129.850559,cool,1485.573,19.49921,19時間29分57秒
西有田,33.208839,129.8502,cool,1484.995,19.49915,19時間29分57秒
大木,33.221615,129.850119,cool,1483.898,19.49902,19時間29分56秒
山谷,33.2293,129.849353,cool,1483.280,19.49894,19時間29分56秒
夫婦石,33.236927,129.850502,cool,1482.555,19.49885,19時間29分56秒
金武,33.251856,129.854519,cool,1481.032,19.49864,19時間29分55秒
川東(佐賀),33.267329,129.863812,cool,1479.153,19.49835,19時間29分54秒
東山代,33.277964,129.846041,heat,1479.282,19.49837,19時間29分54秒
里,33.284513,129.835906,heat,1479.316,19.49838,19時間29分54秒
楠久,33.291426,129.826696,heat,1479.264,19.49837,19時間29分54秒
鳴石,33.299447,129.816699,heat,1479.164,19.49835,19時間29分54秒
久原,33.313973,129.811763,eco,1478.208,19.49820,19時間29分54秒
波瀬,33.323013,129.807296,eco,1477.696,19.49811,19時間29分53秒
浦ノ崎,33.335287,129.792524,eco,1477.517,19.49808,19時間29分53秒
福島口,33.338083,129.790271,eco,1477.410,19.49807,19時間29分53秒
今福,33.348357,129.771909,cool,1477.617,19.49810,19時間29分53秒
鷹島口,33.353784,129.761685,cool,1477.759,19.49812,19時間29分53秒
前浜,33.358819,129.736192,cool,1478.841,19.49830,19時間29分54秒
調川,33.352223,129.727507,cool,1479.921,19.49847,19時間29分54秒
松浦,33.344273,129.707906,cool,1481.764,19.49874,19時間29分55秒
松浦発電所前,33.347361,129.68607,cool,1482.799,19.49888,19時間29分56秒
御厨(長崎),33.365947,129.662502,cool,1482.616,19.49885,19時間29分56秒
西木場,33.355798,129.638657,cool,1484.903,19.49914,19時間29分57秒
東田平,33.357706,129.623147,cool,1485.665,19.49922,19時間29分57秒
中田平,33.355647,129.61104,cool,1486.564,19.49932,19時間29分58秒
たびら平戸口,33.362532,129.582595,cool,1487.677,19.49942,19時間29分58秒
西田平,33.34514,129.590475,cool,1488.686,19.49951,19時間29分58秒
すえたちばな,33.316738,129.613788,cool,1489.716,19.49960,19時間29分59秒
江迎鹿町,33.306809,129.627081,cool,1489.772,19.49960,19時間29分59秒
高岩(長崎),33.297507,129.63723,cool,1489.963,19.49962,19時間29分59秒
いのつき,33.282623,129.667286,cool,1489.449,19.49958,19時間29分58秒
潜竜ヶ滝,33.280808,129.683509,cool,1488.642,19.49951,19時間29分58秒
吉井(長崎),33.266395,129.685271,cool,1489.772,19.49960,19時間29分59秒
神田(長崎),33.261198,129.671059,cool,1491.060,19.49970,19時間29分59秒
清峰高校前,33.247775,129.656536,cool,1493.070,19.49982,19時間29分59秒
佐々,33.236701,129.646859,cool,1494.593,19.49989,19時間30分0秒
小浦,33.222005,129.641643,eco,1496.161,19.49994,19時間30分0秒
真申,33.206498,129.65146,eco,1496.909,19.49996,19時間30分0秒
棚方,33.201565,129.651796,eco,1497.313,19.49997,19時間30分0秒
相浦,33.192577,129.65714,eco,1497.768,19.49998,19時間30分0秒
大学,33.189461,129.667187,eco,1497.441,19.49998,19時間30分0秒
上相浦,33.195205,129.670453,eco,1496.755,19.49996,19時間30分0秒
本山(長崎),33.207029,129.682099,eco,1495.051,19.49991,19時間30分0秒
中里(長崎),33.20821,129.687448,eco,1494.634,19.49989,19時間30分0秒
皆瀬,33.213348,129.701741,eco,1493.348,19.49983,19時間29分59秒
野中,33.211712,129.708527,eco,1493.087,19.49982,19時間29分59秒
左石,33.208896,129.721992,eco,1492.534,19.49979,19時間29分59秒
泉福寺,33.205816,129.727028,eco,1492.502,19.49979,19時間29分59秒
山の田,33.196575,129.722898,heat,1493.540,19.49984,19時間29分59秒
北佐世保,33.18717,129.720446,heat,1494.494,19.49989,19時間30分0秒
中佐世保,33.172297,129.722668,heat,1495.643,19.49993,19時間30分0秒
佐世保中央,33.170902,129.720596,heat,1495.885,19.49994,19時間30分0秒
本諫早,32.841841,130.052848,heat,1505.248,19.50000,19時間30分0秒
幸,32.83705,130.066927,heat,1504.866,19.50000,19時間30分0秒
小野(長崎),32.833985,130.08557,heat,1504.072,19.50000,19時間30分0秒
干拓の里,32.836138,130.093272,heat,1503.444,19.50000,19時間30分0秒
森山,32.834969,130.113402,heat,1502.400,19.50000,19時間30分0秒
釜ノ鼻,32.833992,130.135624,heat,1501.222,19.50000,19時間30分0秒
諫早東高校,32.823084,130.149098,heat,1501.419,19.50000,19時間30分0秒
愛野(長崎),32.818824,130.155855,heat,1501.412,19.50000,19時間30分0秒
阿母崎,32.830073,130.170196,heat,1499.604,19.50000,19時間30分0秒
吾妻,32.840305,130.189911,heat,1497.582,19.49998,19時間30分0秒
古部,32.856312,130.213024,heat,1494.856,19.49990,19時間30分0秒
大正(長崎),32.860303,130.225482,eco,1493.798,19.49985,19時間29分59秒
西郷,32.872801,130.243814,eco,1491.654,19.49974,19時間29分59秒
神代(長崎),32.871516,130.269728,eco,1490.301,19.49964,19時間29分59秒
多比良,32.872061,130.308528,eco,1488.060,19.49946,19時間29分58秒
有明湯江,32.858249,130.328246,eco,1488.171,19.49947,19時間29分58秒
大三東,32.843734,130.344659,cool,1488.535,19.49950,19時間29分58秒
松尾(長崎),32.834176,130.347714,cool,1489.211,19.49956,19時間29分58秒
三会,32.814936,130.35713,cool,1490.391,19.49965,19時間29分59秒
島原,32.790489,130.370616,cool,1491.808,19.49975,19時間29分59秒
霊丘公園体育館,32.782198,130.374233,cool,1492.344,19.49978,19時間29分59秒
島原船津,32.775768,130.37557,cool,1492.841,19.49981,19時間29分59秒
島原港,32.768507,130.370151,cool,1493.791,19.49985,19時間29分59秒
赤迫,32.793732,129.857948,heat,1520.647,19.50000,19時間30分0秒
住吉(長崎),32.792073,129.859836,heat,1520.684,19.50000,19時間30分0秒
千歳町(長崎),32.78962,129.860952,heat,1520.834,19.50000,19時間30分0秒
若葉町,32.787744,129.861596,heat,1520.962,19.50000,19時間30分0秒
長崎大学,32.785759,129.862282,heat,1521.096,19.50000,19時間30分0秒
岩屋橋,32.781935,129.862282,heat,1521.432,19.50000,19時間30分0秒
浦上車庫,32.77968,129.861381,heat,1521.681,19.50000,19時間30分0秒
大橋(長崎),32.777713,129.861467,heat,1521.849,19.50000,19時間30分0秒
平和公園,32.773437,129.862132,heat,1522.185,19.50000,19時間30分0秒
原爆資料館,32.770551,129.863784,heat,1522.344,19.50000,19時間30分0秒
大学病院,32.769017,129.864171,heat,1522.456,19.50000,19時間30分0秒
茂里町,32.763965,129.864557,eco,1522.877,19.50000,19時間30分0秒
スタジアムシティノース,32.761475,129.865801,eco,1523.024,19.50000,19時間30分0秒
スタジアムシティサウス,32.75783,129.868913,eco,1523.165,19.50000,19時間30分0秒
八千代町,32.754979,129.870436,cool,1523.328,19.50000,19時間30分0秒
五島町,32.749411,129.872217,cool,1523.714,19.50000,19時間30分0秒
大波止,32.745116,129.872046,cool,1524.101,19.50000,19時間30分0秒
出島,32.743871,129.871681,cool,1524.231,19.50000,19時間30分0秒
新地中華街,32.742869,129.874942,cool,1524.132,19.50000,19時間30分0秒
西浜町,32.743735,129.876015,cool,1523.995,19.50000,19時間30分0秒
観光通,32.743483,129.877775,eco,1523.916,19.50000,19時間30分0秒
思案橋,32.742725,129.880264,eco,1523.840,19.50000,19時間30分0秒
崇福寺,32.741425,129.882109,eco,1523.848,19.50000,19時間30分0秒
蛍茶屋,32.751135,129.894254,cool,1522.299,19.50000,19時間30分0秒
新中川町,32.752362,129.890435,cool,1522.410,19.50000,19時間30分0秒
新大工町,32.75238,129.886701,cool,1522.623,19.50000,19時間30分0秒
諏訪神社,32.752596,129.884083,eco,1522.754,19.50000,19時間30分0秒
市役所,32.74942,129.88065,eco,1523.230,19.50000,19時間30分0秒
桜町(長崎),32.750792,129.8755,eco,1523.405,19.50000,19時間30分0秒
めがね橋,32.746785,129.878204,cool,1523.601,19.50000,19時間30分0秒
浜町アーケード,32.744769,129.87681,cool,1523.858,19.50000,19時間30分0秒
メディカルセンター,32.740523,129.87241,cool,1524.484,19.50000,19時間30分0秒
大浦海岸通,32.737861,129.870608,heat,1524.821,19.50000,19時間30分0秒
大浦天主堂,32.736408,129.87078,heat,1524.939,19.50000,19時間30分0秒
石橋(長崎),32.734269,129.872432,heat,1525.032,19.50000,19時間30分0秒
藤崎宮前,32.808928,130.713218,heat,1471.123,19.49684,19時間29分49秒
黒髪町,32.818408,130.717232,heat,1470.050,19.49660,19時間29分48秒
北熊本,32.827492,130.721981,heat,1468.972,19.49635,19時間29分47秒
亀井,32.837414,130.72224,heat,1468.067,19.49613,19時間29分46秒
八景水谷,32.841258,130.722812,heat,1467.691,19.49604,19時間29分46秒
堀川,32.848988,130.725231,heat,1466.863,19.49584,19時間29分45秒
新須屋,32.853266,130.730198,heat,1466.205,19.49567,19時間29分44秒
須屋,32.858493,130.736481,eco,1465.390,19.49546,19時間29分44秒
三ツ石,32.864265,130.738378,eco,1464.767,19.49529,19時間29分43秒
黒石(熊本),32.870636,130.742164,eco,1463.987,19.49508,19時間29分42秒
熊本高専前,32.878088,130.746271,cool,1463.091,19.49484,19時間29分41秒
再春医療センター前,32.880291,130.748132,cool,1462.791,19.49475,19時間29分41秒
御代志,32.883229,130.749998,cool,1462.425,19.49465,19時間29分41秒
韓々坂,32.824201,130.701917,heat,1470.374,19.49667,19時間29分48秒
池田(熊本),32.827082,130.70748,heat,1469.808,19.49654,19時間29分48秒
打越,32.823765,130.713796,eco,1469.758,19.49653,19時間29分48秒
坪井川公園,32.821427,130.718773,eco,1469.694,19.49652,19時間29分47秒
長陽,32.854287,131.003945,heat,1451.137,19.49095,19時間29分27秒
加勢,32.847818,131.010139,heat,1451.387,19.49104,19時間29分28秒
阿蘇下田城,32.844413,131.024654,heat,1450.908,19.49086,19時間29分27秒
南阿蘇水の生まれる里白水高原,32.83407,131.040264,heat,1451.000,19.49090,19時間29分27秒
中松,32.827381,131.053594,eco,1450.886,19.49086,19時間29分27秒
阿蘇白川,32.822368,131.084345,heat,1449.681,19.49040,19時間29分25秒
南阿蘇白川水源,32.822352,131.091739,eco,1449.283,19.49025,19時間29分25秒
見晴台,32.817613,131.109621,cool,1448.751,19.49004,19時間29分24秒
高森,32.81954,131.122561,cool,1447.879,19.48970,19時間29分23秒
相良藩願成寺,32.218429,130.769626,cool,1521.642,19.50000,19時間30分0秒
川村(熊本),32.207284,130.795307,cool,1521.295,19.50000,19時間30分0秒
肥後西村,32.202271,130.808839,cool,1521.035,19.50000,19時間30分0秒
一武,32.214551,130.839915,cool,1518.256,19.50000,19時間30分0秒
木上,32.224256,130.858888,cool,1516.358,19.50000,19時間30分0秒
おかどめ幸福,32.231011,130.873629,cool,1514.956,19.50000,19時間30分0秒
あさぎり,32.236191,130.893783,heat,1513.411,19.50000,19時間30分0秒
東免田,32.250095,130.912947,heat,1511.119,19.50000,19時間30分0秒
公立病院前,32.255906,130.921768,heat,1510.118,19.50000,19時間30分0秒
多良木,32.262903,130.933362,heat,1508.861,19.50000,19時間30分0秒
東多良木,32.272211,130.950765,eco,1507.084,19.50000,19時間30分0秒
新鶴羽,32.275372,130.966275,eco,1505.973,19.50000,19時間30分0秒
湯前,32.281389,130.980094,eco,1504.690,19.50000,19時間30分0秒
肥後高田,32.475546,130.612588,cool,1506.699,19.50000,19時間30分0秒
日奈久温泉,32.436163,130.581635,cool,1511.950,19.50000,19時間30分0秒
肥後二見,32.420111,130.550019,cool,1515.127,19.50000,19時間30分0秒
上田浦,32.392952,130.5186,cool,1519.299,19.50000,19時間30分0秒
たのうら御立岬公園,32.363202,130.506705,cool,1522.640,19.50000,19時間30分0秒
肥後田浦,32.350698,130.504778,heat,1523.877,19.50000,19時間30分0秒
海浦,32.327997,130.488766,heat,1526.806,19.50000,19時間30分0秒
佐敷,32.302447,130.497277,heat,1528.658,19.50000,19時間30分0秒
湯浦,32.271231,130.504667,heat,1531.089,19.50000,19時間30分0秒
津奈木,32.232417,130.450165,eco,1537.573,19.50000,19時間30分0秒
新水俣,32.210825,130.428893,eco,1540.688,19.50000,19時間30分0秒
水俣,32.204919,130.395763,eco,1543.027,19.50000,19時間30分0秒
袋,32.165517,130.374391,eco,1547.764,19.50000,19時間30分0秒
米ノ津,32.122269,130.342139,cool,1553.444,19.50000,19時間30分0秒
出水,32.089275,130.357803,cool,1555.589,19.50000,19時間30分0秒
西出水,32.075398,130.339285,cool,1557.855,19.50000,19時間30分0秒
高尾野,32.062536,130.301632,cool,1561.070,19.50000,19時間30分0秒
野田郷,32.063238,130.267214,cool,1562.880,19.50000,19時間30分0秒
折口,32.060949,130.217485,cool,1565.801,19.50000,19時間30分0秒
阿久根,32.022969,130.196276,cool,1570.401,19.50000,19時間30分0秒
牛ノ浜,31.973962,130.207038,heat,1574.260,19.50000,19時間30分0秒
薩摩大川,31.949414,130.219072,heat,1575.836,19.50000,19時間30分0秒
西方,31.916153,130.223658,heat,1578.611,19.50000,19時間30分0秒
薩摩高城,31.892545,130.220649,heat,1580.923,19.50000,19時間30分0秒
草道,31.854556,130.233533,eco,1583.686,19.50000,19時間30分0秒
上川内,31.83537,130.292406,eco,1582.260,19.50000,19時間30分0秒
田崎橋,32.785398,130.68866,eco,1474.589,19.49755,19時間29分51秒
二本木口,32.786986,130.689368,eco,1474.407,19.49752,19時間29分51秒
祇園橋,32.792794,130.694647,eco,1473.595,19.49736,19時間29分50秒
呉服町(熊本),32.795753,130.696921,eco,1473.204,19.49728,19時間29分50秒
河原町(熊本),32.794742,130.701299,eco,1473.054,19.49725,19時間29分50秒
慶徳校前,32.797304,130.702457,eco,1472.760,19.49719,19時間29分50秒
辛島町,32.798891,130.705075,eco,1472.473,19.49713,19時間29分50秒
花畑町,32.801128,130.705483,eco,1472.249,19.49708,19時間29分49秒
熊本城・市役所前,32.802967,130.707028,eco,1471.999,19.49703,19時間29分49秒
通町筋,32.803364,130.709817,eco,1471.810,19.49699,19時間29分49秒
水道町,32.80239,130.712564,eco,1471.746,19.49697,19時間29分49秒
九品寺交差点,32.799576,130.7178,eco,1471.711,19.49697,19時間29分49秒
交通局前,32.797664,130.719945,heat,1471.765,19.49698,19時間29分49秒
味噌天神前,32.795644,130.723722,heat,1471.738,19.49697,19時間29分49秒
国府(熊本),32.792217,130.729172,heat,1471.747,19.49697,19時間29分49秒
水前寺公園,32.789908,130.732455,heat,1471.774,19.49698,19時間29分49秒
市立体育館前,32.788429,130.734708,heat,1471.783,19.49698,19時間29分49秒
商業高校前,32.785398,130.739107,heat,1471.814,19.49699,19時間29分49秒
八丁馬場,32.783739,130.741746,heat,1471.819,19.49699,19時間29分49秒
神水交差点,32.783649,130.74518,cool,1471.638,19.49695,19時間29分49秒
健軍校前,32.781917,130.750952,cool,1471.477,19.49692,19時間29分49秒
動植物園入口,32.78051,130.754707,cool,1471.398,19.49690,19時間29分49秒
健軍交番前,32.779463,130.757668,cool,1471.330,19.49688,19時間29分49秒
健軍町,32.778381,130.761209,cool,1471.233,19.49686,19時間29分49秒
県立体育館前,32.815032,130.69896,eco,1471.360,19.49689,19時間29分49秒
本妙寺入口,32.813626,130.698466,eco,1471.513,19.49692,19時間29分49秒
杉塘,32.810308,130.696986,eco,1471.893,19.49700,19時間29分49秒
段山町,32.806701,130.695505,eco,1472.299,19.49709,19時間29分50秒
蔚山町,32.803959,130.696986,eco,1472.463,19.49713,19時間29分50秒
新町(熊本),32.799739,130.697222,eco,1472.829,19.49720,19時間29分50秒
洗馬橋,32.799234,130.698917,eco,1472.781,19.49719,19時間29分50秒
西辛島町,32.798801,130.702264,eco,1472.636,19.49716,19時間29分50秒
桜島桟橋通,31.599976,130.560976,eco,1589.635,19.50000,19時間30分0秒
水族館口,31.59898,130.559539,eco,1589.803,19.50000,19時間30分0秒
